idx,p0x,p0y,p0z,e1x,e1y,e1z,e2x,e2y,e2z,nx,ny,nz,flags,area_m2
186,-4689024.000,97471.484,4125055.500,-1857.500,1662.531,5502.500,-2945.000,192.508,5120.000,-0.677647,0.608688,-0.412666,16,0.3278
187,-4690881.500,99134.016,4130558.000,-1087.500,-1470.023,-382.500,-4222.500,832.508,7680.250,-0.667328,0.606242,-0.432602,16,0.4900
188,-4691969.000,97663.992,4130175.500,-3135.000,2302.531,8062.750,-4160.000,830.008,7422.750,-0.642086,0.634168,-0.430763,16,0.4827
189,-4695104.000,99966.523,4138238.250,-1025.000,-1472.523,-640.000,-8898.000,447.508,5057.500,-0.380850,0.578578,-0.721249,16,0.5604
190,-4696129.000,98494.000,4137598.250,-7873.000,1920.031,5697.500,-8513.000,577.508,4417.500,-0.275725,0.728900,-0.626642,16,0.5611
191,-4704002.000,100414.031,4143295.750,-640.000,-1342.523,-1280.000,-4095.000,257.508,2495.000,-0.322028,0.729195,-0.603799,16,0.2795
192,-4704642.000,99071.508,4142015.750,-3455.000,1600.031,3775.000,-4607.500,382.508,2942.500,-0.327243,0.724536,-0.606597,16,0.2973
193,-4708097.000,100671.539,4145790.750,-1152.500,-1217.523,-832.500,-1472.500,190.000,4545.000,-0.621843,0.747763,-0.232726,16,0.2576
194,-4709249.500,99454.016,4144958.250,-320.000,1407.523,5377.500,-1215.000,-575.008,4927.500,-0.883873,0.436914,-0.166956,2,0.3381
195,-4709569.500,100861.539,4150335.750,-895.000,-1982.531,-450.000,-2112.500,-62.500,7102.750,-0.859388,0.445093,-0.251683,2,0.4893
196,-4710464.500,98879.008,4149885.750,-1217.500,1920.031,7552.750,-2240.000,-127.500,7105.250,-0.841104,0.476118,-0.256623,2,0.5175
197,-4711682.000,100799.039,4157438.500,-1022.500,-2047.531,-447.500,-2815.000,-447.508,8767.500,-0.844333,0.475588,-0.246817,16,0.6407
198,-4712704.500,98751.508,4156991.000,-1792.500,1600.023,9215.000,-3010.000,320.000,8702.500,-0.649231,0.717997,-0.250956,16,0.5038
199,-4714497.000,100351.531,4166206.000,-1217.500,-1280.023,-512.500,-5825.000,-960.016,11457.750,-0.642793,0.718145,-0.266618,16,0.7028
200,-4715714.500,99071.508,4165693.500,-4607.500,320.008,11970.250,-5822.500,-832.508,10752.750,-0.539119,0.810449,-0.229180,16,0.7411
201,-4704514.500,97726.492,4141565.750,-4735.000,1727.523,3392.500,-5120.000,447.508,2945.000,-0.427510,0.410219,-0.805578,2,0.2488
202,-4716224.500,97726.492,4166013.500,-5312.500,512.508,10432.750,-5760.000,-702.516,10050.250,-0.796785,0.427805,-0.426750,2,0.4668
203,-4714242.000,61438.438,3946557.750,6207.500,-1280.020,3010.000,6272.500,-447.508,3457.500,0.465615,0.390531,-0.794159,2,0.1971
204,-4696896.500,61885.945,3961918.000,6527.500,-1600.027,2625.000,6655.000,192.500,3520.000,0.423802,0.380300,-0.822048,2,0.4316
205,-4679041.500,63423.469,3979263.250,4672.500,-3200.051,4607.500,6272.500,-832.516,3582.500,-0.352637,0.562181,0.748064,16,0.6447
206,-4674369.000,60223.418,3983870.750,1600.000,2367.535,-1025.000,5503.000,62.500,1665.000,-0.252274,0.522972,0.814161,2,0.4732
207,-4719809.500,62205.949,3935870.000,-895.000,1920.027,897.500,2112.500,450.008,4480.000,0.742315,0.534750,-0.403746,2,0.3291
208,-4720704.500,64125.977,3936767.500,3007.500,-1470.020,3582.500,2240.000,-320.004,3840.250,0.728903,0.571082,-0.377578,16,0.1839
209,-4717697.000,62655.957,3940350.000,-767.500,1150.016,257.750,3455.000,-1217.520,6207.750,0.757665,0.574893,-0.308935,16,0.2932
210,-4718464.500,63805.973,3940607.750,4222.500,-2367.535,5950.000,3520.000,-1087.516,6655.000,0.754536,0.581571,-0.304057,16,0.3667
211,-4714242.000,61438.438,3946557.750,-702.500,1280.020,705.000,6272.500,-447.508,3457.500,0.417551,0.603363,-0.679415,16,0.3384
212,-4714944.500,62718.457,3947262.750,6975.000,-1727.527,2752.500,6527.500,-832.512,3840.000,0.386051,0.783893,-0.486288,16,0.3352
213,-4707969.500,60990.930,3950015.250,-447.500,895.016,1087.500,4160.000,-1215.020,2560.000,0.485776,0.762381,-0.427548,16,0.2216
214,-4708417.000,61885.945,3951102.750,4607.500,-2110.035,1472.500,3647.500,-127.504,2240.000,0.464110,0.506150,-0.726921,2,0.2914
215,-4703809.500,59775.910,3952575.250,-960.000,1982.531,767.500,1855.500,0.000,4095.000,0.780764,0.515026,-0.353775,2,0.3099
216,-4704769.500,61758.441,3953342.750,2815.500,-1982.531,3327.500,1920.000,320.004,3967.750,0.799472,0.428104,-0.421393,2,0.3329
217,-4701954.000,59775.910,3956670.250,-895.500,2302.535,640.250,5057.500,2110.035,5247.750,0.564564,0.417546,-0.711985,2,0.5665
218,-4702849.500,62078.445,3957310.500,5953.000,-192.500,4607.500,4865.500,640.012,5567.500,0.324271,0.865040,-0.382824,0,0.3695
219,-4696896.500,61885.945,3961918.000,-1087.500,832.512,960.000,6655.000,192.500,3520.000,0.228028,0.848515,-0.477519,16,0.3588
220,-4697984.000,62718.457,3962878.000,7742.500,-640.012,2560.000,7167.500,-62.500,3967.500,0.179595,0.933706,-0.309740,0,0.3948
221,-4690241.500,62078.445,3965438.000,-575.000,577.512,1407.500,4672.500,-1022.516,2880.000,0.342911,0.909943,-0.233271,0,0.2696
222,-4690816.500,62655.957,3966845.500,5247.500,-1600.027,1472.500,4222.500,0.000,2432.500,0.382282,0.643044,-0.663592,16,0.3034
223,-4685569.000,61055.930,3968318.000,-1025.000,1600.027,960.000,2495.000,767.512,4417.500,0.601343,0.657554,-0.453883,16,0.3138
224,-4686594.000,62655.957,3969278.000,3520.000,-832.516,3457.500,2432.500,1022.516,4032.750,0.649538,0.545146,-0.530016,16,0.3163
225,-4683074.000,61823.441,3972735.500,-1087.500,1855.031,575.250,4032.500,1600.027,6527.750,0.647154,0.544770,-0.533307,2,0.5153
226,-4684161.500,63678.473,3973310.750,5120.000,-255.004,5952.500,3840.000,1280.020,6975.000,0.533509,0.729725,-0.427632,16,0.5250
227,-4679041.500,63423.469,3979263.250,-1280.000,1535.023,1022.500,6272.500,-832.516,3582.500,0.414582,0.718071,-0.559013,16,0.4565
228,-4680321.500,64958.492,3980285.750,7552.500,-2367.539,2560.000,6720.000,192.500,3905.000,0.416233,0.525282,-0.742178,16,0.6972
229,-4672769.000,62590.953,3982845.750,-832.500,2560.039,1345.000,3840.500,-192.500,2880.000,0.527924,0.523169,-0.669022,2,0.4308
230,-4673601.500,65150.992,3984190.750,4673.000,-2752.539,1535.000,3585.000,-447.504,2560.000,0.532465,0.540864,-0.651112,2,0.3559
231,-4668928.500,62398.453,3985725.750,-1088.000,2305.035,1025.000,2367.500,-320.008,4737.750,0.776026,0.523024,-0.352461,2,0.4320
232,-4670016.500,64703.488,3986750.750,3455.500,-2625.043,3712.750,1983.000,-1152.520,4735.250,0.667902,0.737473,-0.100205,16,0.3637
233,-4666561.000,62078.445,3990463.500,-1472.500,1472.523,1022.500,3200.000,-3200.047,9470.000,0.707112,0.707101,-0.000000,16,0.7256
234,-4691841.500,82686.258,4029119.000,-1535.000,-1727.523,-320.000,-2815.000,-62.500,7487.500,-0.698309,0.668084,-0.256959,16,0.5529
235,-4693376.500,80958.734,4028799.000,-1280.000,1665.023,7807.500,-2432.500,-447.508,6975.000,-0.806507,0.537250,-0.246796,2,0.5583
236,-4694656.500,82623.758,4036606.500,-1152.500,-2112.531,-832.500,-1985.000,-450.008,8255.250,-0.834642,0.523191,-0.172172,2,0.6361
237,-4695809.000,80511.227,4035774.000,-832.500,1662.523,9087.750,-2112.500,-512.508,8385.250,-0.823006,0.540632,-0.174297,2,0.6735
238,-4696641.500,82173.750,4044861.750,-1280.000,-2175.031,-702.500,-895.000,-255.000,8385.000,-0.848702,0.523575,-0.074666,2,0.6467
239,-4697921.500,79998.719,4044159.250,385.000,1920.031,9087.500,-1022.500,-385.008,8575.000,-0.843284,0.531972,-0.076670,2,0.7055
240,-4697536.500,81918.750,4053246.750,-1407.500,-2305.039,-512.500,-192.500,65.000,8575.250,-0.850951,0.524738,-0.023080,2,0.6911
241,-4698944.000,79613.711,4052734.250,1215.000,2370.039,9087.750,-130.000,130.008,9152.750,-0.857414,0.514259,-0.019483,2,0.7129
242,-4697729.000,81983.750,4061822.000,-1345.000,-2240.031,65.000,320.000,640.008,8705.000,-0.857391,0.514627,-0.006318,2,0.6792
243,-4699074.000,79743.719,4061887.000,1665.000,2880.039,8640.000,385.000,830.008,8832.500,-0.848701,0.528721,-0.012691,2,0.6414
244,-4697409.000,82623.758,4070527.000,-1280.000,-2050.031,192.500,447.500,830.016,8320.250,-0.848514,0.529125,-0.007148,2,0.6047
245,-4698689.000,80573.727,4070719.500,1727.500,2880.047,8127.750,640.000,832.516,8447.750,-0.881658,0.471451,0.020333,2,0.5937
246,-4696961.500,83453.773,4078847.250,-1087.500,-2047.531,320.000,577.500,640.008,7615.000,-0.881073,0.472202,0.027132,2,0.5343
247,-4698049.000,81406.242,4079167.250,1665.000,2687.539,7295.000,512.500,512.508,7615.000,-0.881594,0.471200,0.027620,2,0.5655
248,-4696384.000,84093.781,4086462.250,-1152.500,-2175.031,320.000,640.000,450.008,7105.250,-0.879530,0.473288,0.049247,2,0.5285
249,-4697536.500,81918.750,4086782.250,1792.500,2625.039,6785.250,447.500,192.500,7167.750,-0.871624,0.488432,0.041300,2,0.5987
250,-4845314.000,78143.695,4018943.750,-512.500,767.508,-450.000,-255.000,-2177.539,6975.250,0.745028,0.628496,0.223441,16,0.1750
251,-4845826.500,78911.203,4018493.750,-1727.500,832.516,-382.500,-127.500,-960.016,6720.250,0.405307,0.903885,0.136813,0,0.3844
252,-4847554.000,79743.719,4018111.250,1600.000,-1792.531,7102.750,65.000,190.000,6400.250,0.794879,0.606208,-0.026069,16,0.4807
253,-4845954.000,77951.188,4025214.000,-1535.000,1982.531,-702.500,-320.000,62.500,6527.500,0.784664,0.619066,0.032539,16,0.4932
254,-4847489.000,79933.719,4024511.500,1215.000,-1920.031,7230.000,-257.500,192.500,6910.000,0.819252,0.573249,0.014560,16,0.5333
255,-4846274.000,78013.688,4031741.500,-1472.500,2112.531,-320.000,-1152.500,1152.523,7617.750,0.817214,0.575170,0.036617,16,0.6003
256,-4847746.500,80126.219,4031421.500,320.000,-960.008,7937.750,-767.500,65.008,7360.000,0.666617,0.742737,0.062954,16,0.3390
257,-4847426.500,79166.211,4039359.250,-1087.500,1025.016,-577.750,-1215.000,-127.508,9022.500,0.654272,0.749790,0.098703,16,0.4179
258,-4848514.000,80191.227,4038781.500,-127.500,-1152.523,9600.250,-1022.500,-257.508,8832.750,0.660356,0.744511,0.098150,16,0.3479
259,-4848641.500,79038.703,4048381.750,-895.000,895.016,-767.500,-5182.500,-705.008,2945.000,0.240455,0.759148,0.604877,16,0.2596
260,-4849536.500,79933.719,4047614.250,-4287.500,-1600.023,3712.500,-4865.000,320.008,2625.000,0.427039,0.539467,0.725681,16,0.3760
261,-4853824.000,78333.695,4051326.750,-577.500,1920.031,-1087.500,-6850.000,130.000,2815.000,0.329035,0.538382,0.775809,2,0.5024
262,-4854401.500,80253.727,4050239.250,-6272.500,-1790.031,3902.500,-6847.500,130.000,2880.000,0.339674,0.519327,0.784169,2,0.4968
263,-4860674.000,78463.695,4054141.750,-575.000,1920.031,-1022.500,-10110.500,1087.516,2240.250,0.237980,0.511105,0.825916,2,0.6779
264,-4861249.000,80383.727,4053119.250,-9535.500,-832.516,3262.750,-10175.500,255.000,2240.250,0.165277,0.725454,0.668132,16,0.4863
265,-4870784.500,79551.211,4056382.000,-640.000,1087.516,-1022.500,-8065.000,382.508,897.500,0.110757,0.714598,0.690711,16,0.3679
266,-4871424.500,80638.727,4055359.500,-7425.000,-705.008,1920.000,-7425.000,385.008,895.000,0.122407,0.679895,0.723021,16,0.3336
267,-4878849.500,79933.719,4057279.500,0.000,1090.016,-1025.000,-8062.500,-895.016,-705.000,-0.138403,0.678454,0.721488,16,0.3630
268,-4878849.500,81023.734,4056254.500,-8062.500,-1985.031,320.000,-7872.500,575.008,-960.000,-0.075585,0.450411,0.889616,16,0.6788
269,-4886912.000,79038.703,4056574.500,190.000,2560.039,-1280.000,-8192.500,320.008,-1855.250,-0.180400,0.450550,0.874335,2,0.7170
270,-4886722.000,81598.742,4055294.500,-8382.500,-2240.031,-575.250,-8127.500,255.008,-1855.250,-0.183349,0.463488,0.866927,2,0.6993
271,-4964546.000,79871.219,3995326.000,-1600.000,-832.516,65.000,65.000,192.500,9857.500,-0.461987,0.886772,-0.014271,0,0.5302
272,-4966146.000,79038.703,3995391.000,1665.000,1025.016,9792.500,65.000,-832.508,9982.500,-0.753312,0.654963,0.059527,16,0.7273
273,-4964481.000,80063.719,4005183.500,-1600.000,-1857.523,190.000,575.500,382.508,9470.250,-0.756539,0.653656,0.019573,16,0.6958
274,-4966081.000,78206.195,4005373.500,2175.500,2240.031,9280.250,640.000,65.000,9537.750,-0.813056,0.579982,0.050605,16,0.7610
275,-4963905.500,80446.227,4014653.750,-1535.500,-2175.031,257.500,-1215.500,640.008,8257.750,-0.814994,0.556054,-0.163059,16,0.6628
276,-4965441.000,78271.195,4014911.250,320.000,2815.039,8000.250,-960.000,1792.523,8640.250,-0.673794,0.705054,-0.221136,16,0.4415
277,-4965121.000,81086.234,4022911.500,-1280.000,-1022.516,640.000,2175.500,257.508,6400.000,-0.566078,0.808698,0.159884,16,0.3532
278,-4966401.000,80063.719,4023551.500,3455.500,1280.023,5760.000,2303.000,-130.000,6207.500,-0.700341,0.659276,0.273635,16,0.3700
279,-4966146.000,79038.703,3995391.000,-320.000,-832.508,127.500,65.000,-832.508,9982.500,-0.930924,0.363399,0.036368,2,0.2627
280,-4966401.000,80063.719,4023551.500,-447.500,-1280.016,382.500,2303.000,-130.000,6207.500,-0.857604,0.397387,0.326496,2,0.2744
281,-4962945.500,81343.742,4029311.500,-1152.500,-1410.023,447.500,6272.500,255.000,4222.500,-0.467025,0.590589,0.658097,16,0.3872
282,-4964098.000,79933.719,4029759.000,7425.000,1665.023,3775.000,7232.500,-382.508,5247.500,-0.474134,0.543003,0.693069,2,0.6400
283,-4956673.000,81598.742,4033534.000,-192.500,-2047.531,1472.500,7935.000,-127.500,2497.500,-0.235635,0.581919,0.778361,16,0.6230
284,-4956865.500,79551.211,4035006.500,8127.500,1920.031,1025.000,8000.000,575.008,2432.500,-0.250826,0.711107,0.656821,16,0.4849
285,-4948738.000,81471.242,4036031.500,-127.500,-1345.023,1407.500,7680.000,-447.508,830.000,-0.032271,0.724052,0.688990,16,0.4493
286,-4948865.500,80126.219,4037439.000,7807.500,897.516,-577.500,7487.500,-640.008,895.000,-0.026619,0.694309,0.719184,16,0.4855
287,-4941058.000,81023.734,4036861.500,-320.000,-1537.523,1472.500,5185.000,-512.508,2690.250,-0.276286,0.694119,0.664729,16,0.3648
288,-4941378.000,79486.211,4038334.000,5505.000,1025.016,1217.750,4672.500,512.508,2047.750,-0.241758,0.915142,0.322596,0,0.1818
289,-4935873.000,80511.227,4039551.750,-832.500,-512.508,830.000,3582.500,-320.000,3967.500,-0.258025,0.916106,0.306875,0,0.2042
290,-4936705.500,79998.719,4040381.750,4415.000,192.508,3137.500,3585.000,-447.508,3585.000,-0.367530,0.803758,0.467861,16,0.1698
291,-4932290.500,80191.227,4043519.250,-830.000,-640.016,447.500,7938.000,-320.008,2495.000,-0.184148,0.712341,0.677244,16,0.2353
292,-4933120.500,79551.211,4043966.750,8768.000,320.008,2047.500,8063.000,-1087.516,3265.000,-0.187527,0.694647,0.694477,16,0.5199
293,-4924352.500,79871.219,4046014.250,-705.000,-1407.523,1217.500,5247.500,255.000,960.000,-0.162463,0.690807,0.704551,16,0.3048
294,-4925057.500,78463.695,4047231.750,5952.500,1662.523,-257.500,6145.000,-130.000,767.500,-0.098181,0.486030,0.868410,2,0.3772
295,-4919105.000,80126.219,4046974.250,192.500,-1792.523,1025.000,7872.500,577.516,1407.500,-0.188591,0.472147,0.861110,2,0.4922
296,-4918912.500,78333.695,4047999.250,7680.000,2370.039,382.500,7807.500,1345.023,1535.000,-0.251654,0.709185,0.658579,16,0.3699
297,-4911232.500,80703.734,4048381.750,127.500,-1025.016,1152.500,8255.000,702.508,3265.000,-0.315851,0.691354,0.649822,16,0.3922
298,-4911105.000,79678.719,4049534.250,8127.500,1727.523,2112.500,7680.000,832.508,3265.000,-0.303409,0.806051,0.508158,16,0.3813
299,-4902977.500,81406.242,4051646.750,-447.500,-895.016,1152.500,8128.000,447.508,1792.500,-0.168683,0.809146,0.562875,16,0.3746
300,-4903425.000,80511.227,4052799.250,8575.500,1342.523,640.000,8320.500,-1152.516,1920.000,-0.137854,0.463215,0.875459,2,0.7167
301,-4964098.000,79933.719,4029759.000,-320.000,-1727.523,640.000,7232.500,-382.508,5247.500,-0.530184,0.379167,0.758378,2,0.4958
302,-4769090.500,62335.949,3879231.750,-1150.000,2495.039,320.000,3650.500,-65.000,7102.500,0.806833,0.424569,-0.410806,2,0.6553
303,-4770240.500,64830.988,3879551.750,4800.500,-2560.039,6782.500,3520.500,-65.000,7102.500,0.797536,0.459312,-0.391112,2,0.6630
304,-4765440.000,62270.949,3886334.250,-1280.000,2495.039,320.000,3775.000,-192.504,7105.250,0.790258,0.457676,-0.407462,2,0.6709
305,-4766720.000,64765.988,3886654.250,5055.000,-2687.543,6785.250,3710.000,-767.512,7745.250,0.715299,0.640644,-0.279146,16,0.6503
306,-4761665.000,62078.445,3893439.500,-1345.000,1920.031,960.000,5440.000,385.008,6142.500,0.549319,0.648366,-0.527134,16,0.6198
307,-4763010.000,63998.477,3894399.500,6785.000,-1535.023,5182.500,6080.000,-127.504,6590.000,0.516247,0.720919,-0.462347,16,0.5458
308,-4756225.000,62463.453,3899582.000,-705.000,1407.520,1407.500,4607.500,-512.508,3007.500,0.424686,0.737631,-0.524921,16,0.3477
309,-4756930.000,63870.973,3900989.500,5312.500,-1920.027,1600.000,4225.000,127.504,2497.500,0.415739,0.541202,-0.730932,16,0.3584
310,-4751617.500,61950.945,3902589.500,-1087.500,2047.531,897.500,2305.000,255.004,4225.000,0.711025,0.562561,-0.421862,16,0.3530
311,-4752705.000,63998.477,3903487.000,3392.500,-1792.527,3327.500,1982.500,320.004,3840.000,0.707945,0.572763,-0.413226,16,0.3346
312,-4749312.500,62205.949,3906814.500,-1410.000,2112.531,512.500,2815.000,257.504,6465.250,0.739832,0.577525,-0.345128,16,0.5449
313,-4750722.500,64318.480,3907327.000,4225.000,-1855.027,5952.750,3330.000,257.504,6847.750,0.773845,0.495168,-0.394934,16,0.5482
314,-4746497.500,62463.453,3913279.750,-895.000,2112.531,895.000,6720.000,127.500,3775.000,0.417317,0.498667,-0.759722,2,0.5614
315,-4747392.500,64575.984,3914174.750,7615.000,-1985.031,2880.000,6910.000,-770.012,4032.500,0.397507,0.742307,-0.539415,16,0.4339
316,-4739777.500,62590.953,3917054.750,-705.000,1215.020,1152.500,4225.000,192.504,2945.000,0.359284,0.743487,-0.564040,16,0.2784
317,-4740482.500,63805.973,3918207.250,4930.000,-1022.516,1792.500,3840.000,-767.512,2432.500,0.212505,0.976779,-0.027268,0,0.1559
318,-4735552.500,62783.457,3919999.750,-1090.000,255.004,640.000,1855.500,-2047.531,3582.750,0.381559,0.873716,0.301717,0,0.1737
319,-4736642.500,63038.461,3920639.750,2945.500,-2302.535,2942.750,1793.000,65.000,3775.250,0.774027,0.509138,-0.376379,16,0.3421
320,-4733697.000,60735.926,3923582.500,-1152.500,2367.535,832.500,3585.000,1920.031,5825.000,0.645110,0.513117,-0.566166,2,0.5633
321,-4734849.500,63103.461,3924415.000,4737.500,-447.504,4992.500,3137.500,512.508,6527.500,0.328902,0.915926,-0.230004,0,0.4965
322,-4730112.000,62655.957,3929407.500,-1600.000,960.012,1535.000,5567.500,-640.012,4160.000,0.300322,0.917498,-0.260777,0,0.4938
323,-4731712.000,63615.969,3930942.500,7167.500,-1600.023,2625.000,6975.000,510.008,3647.500,0.393561,0.429722,-0.812680,16,0.5433
324,-4724544.500,62015.945,3933567.500,-192.500,2110.031,1022.500,4735.000,190.004,2302.500,0.380522,0.431163,-0.818109,2,0.3653
325,-4724737.000,64125.977,3934590.000,4927.500,-1920.027,1280.000,4032.500,0.000,2177.500,0.401507,0.534723,-0.743548,2,0.3103
326,-4826241.000,62590.953,3701631.500,320.000,-2112.531,1600.000,-6335.000,-832.512,4670.000,0.429699,0.585641,0.687301,16,0.5919
327,-4825921.000,60478.422,3703231.500,-6655.000,1280.020,3070.000,-6145.000,-895.012,4862.500,0.421229,0.633586,0.648950,16,0.6348
328,-4832576.000,61758.441,3706301.500,510.000,-2175.031,1792.500,-7938.000,-320.004,4737.500,0.374393,0.640430,0.670581,16,0.7746
329,-4832066.000,59583.410,3708094.000,-8448.000,1855.027,2945.000,-7423.000,-447.508,4865.250,0.369111,0.686646,0.626318,16,0.8351
330,-4840514.000,61438.438,3711039.000,1025.000,-2302.535,1920.250,-4222.500,385.004,6720.250,0.676265,0.625527,0.389078,16,0.7145
331,-4839489.000,59135.902,3712959.250,-5247.500,2687.539,4800.000,-3777.500,382.504,6527.500,0.656202,0.673504,0.340281,16,0.7134
332,-4844736.500,61823.441,3717759.250,1470.000,-2305.035,1727.500,-2752.500,382.508,5760.000,0.694702,0.659033,0.288209,16,0.5979
333,-4846401.500,59005.898,3723581.750,-2880.000,2880.047,5760.250,-832.500,-510.008,6210.250,0.836348,0.525745,0.155291,2,0.7420
334,-4849281.500,61885.945,3729342.000,2047.500,-3390.055,450.000,-960.000,-255.004,6530.000,0.838530,0.525537,0.143798,16,0.7827
335,-4847234.000,58495.891,3729792.000,-3007.500,3135.051,6080.000,-960.000,767.512,6335.000,0.754063,0.655879,0.034807,16,0.6005
336,-4850241.500,61630.941,3735872.000,2047.500,-2367.539,255.000,-382.500,255.004,7550.000,0.755419,0.655043,0.016147,16,0.7078
337,-4848194.000,59263.402,3736127.000,-2430.000,2622.543,7295.000,-382.500,320.008,7422.500,0.746973,0.664781,0.009833,16,0.6835
338,-4850624.000,61885.945,3743422.000,2047.500,-2302.535,127.500,320.000,320.004,8000.250,0.747640,0.661708,-0.056372,16,0.7359
339,-4848576.500,59583.410,3743549.500,-1727.500,2622.539,7872.750,447.500,-1600.027,7937.750,0.887938,0.458018,0.042265,2,1.1215
340,-4850304.000,62205.949,3751422.250,2175.000,-4222.566,65.000,1277.500,-382.508,7680.000,0.882880,0.452849,-0.124305,2,1.0938
341,-4848129.000,57983.383,3751487.250,-897.500,3840.059,7615.000,1407.500,-385.004,7295.000,0.864506,0.482340,-0.141342,2,1.0668
342,-4849026.500,61823.441,3759102.250,2305.000,-4225.062,-320.000,1730.000,-257.504,6977.750,0.854888,0.481096,-0.194199,16,1.0306
